lgid,lgtype,latitude,longitude,govname
66527,6,39.42,-104.88,Promenade at Castle Rock Metropolitan District No. 3
66528,79,39.51,-105.01,Plum Valley Heights Subdistrict of the Roxborough Water and Sanitation District
66529,6,39.66,-106.63,Timber Springs Metropolitan District
66530,6,39.64,-106.81,Haymeadow Metropolitan District No. 1
66531,6,39.64,-106.8,Haymeadow Metropolitan District No. 2
66532,6,39.64,-106.79,Haymeadow Metropolitan District No. 3
66533,6,39.63,-106.8,Haymeadow Metropolitan District No. 4
66534,6,39.63,-106.79,Haymeadow Metropolitan District No. 5
66535,6,39.64,-106.81,Haymeadow Metropolitan District No. 6
66536,6,39.09,-104.75,Walden Metropolitan District No. 1
66537,6,39.09,-104.76,Walden Metropolitan District No. 2
66539,9,38.83,-102.6,Keefe Memorial Health Service District
66540,6,39.33,-104.86,Lanterns Metropolitan District No. 2
66541,6,39.33,-104.86,Lanterns Metropolitan District No. 3
66542,6,39.45,-104.77,Stone Creek Metropolitan District
66543,6,39.79,-104.98,CCP Metropolitan District No. 1
66547,6,40.51,-104.97,Southwest Timnath Metropolitan District No. 1
66548,6,40.51,-104.97,Southwest Timnath Metropolitan District No. 2
66549,6,40.5,-104.96,Southwest Timnath Metropolitan District No. 3
66550,6,40.51,-104.97,Southwest Timnath Metropolitan District No. 4
66551,6,40.41,-104.96,Encore on 34 Metropolitan District No. 1
66552,6,40.41,-104.95,Encore on 34 Metropolitan District No. 2
66553,6,40.41,-104.96,Encore on 34 Metropolitan District No. 3
66554,31,40.26,-105.13,Larimer County Cobblestone Farms Public Improvement District No. 57
66555,31,40.64,-105.11,Larimer County Misty Creek Public Improvement District No. 58
66556,31,40.38,-105.14,Larimer County Grasslands Public Improvement District No. 59
66557,6,40.44,-104.99,Brands Metropolitan District No. 1
66558,6,40.44,-104.99,Brands Metropolitan District No. 2
66559,6,40.44,-104.99,Brands Metropolitan District No. 3
66560,6,40.44,-104.99,Brands Metropolitan District No. 4
66563,6,39.68,-105.19,Big Sky Metropolitan District No. 1
66564,6,39.67,-105.18,Big Sky Metropolitan District No. 2
66565,6,39.68,-105.19,Big Sky Metropolitan District No. 3
66566,6,39.68,-105.19,Big Sky Metropolitan District No. 4
66567,6,39.68,-105.19,Big Sky Metropolitan District No. 5
66568,6,39.68,-105.19,Big Sky Metropolitan District No. 6
66569,6,39.68,-105.19,Big Sky Metropolitan District No. 7
66570,6,39.71,-105.19,Golden Overlook Metropolitan District
66571,6,40.53,-104.93,Ridge at Harmony Road Metropolitan District No. 1
66572,6,40.53,-104.94,Ridge at Harmony Road Metropolitan District No. 2
66573,6,40.53,-104.94,Ridge at Harmony Road Metropolitan District No. 3
66574,6,40.44,-104.97,Brands East Metropolitan District No. 1
66575,6,40.44,-104.97,Brands East Metropolitan District No. 2
66576,6,40.44,-104.98,Brands East Metropolitan District No. 3
66577,6,40.44,-104.98,Brands East Metropolitan District No. 4
66579,6,39.91,-104.83,Village at SouthGate Metropolitan District
66580,6,39.79,-104.98,CCP Metropolitan District No. 3
66584,6,40.09,-104.59,LLA Metropolitan District No. 1
66585,6,40.1,-104.59,LLA Metropolitan District No. 2
66590,6,39.56,-104.8,Cottonwood Highlands Metropolitan District No. 1
66591,6,39.55,-104.8,Cottonwood Highlands Metropolitan District No. 2
66592,6,39.52,-104.8,Carousel Farms Metropolitan District
66593,7,40.58,-104.59,Eaton Area Park and Recreation District
66599,6,40.11,-104.95,Westview Metropolitan District
66600,6,39.51,-104.78,Overlook Metropolitan District
66601,6,39.73,-104.62,Prosper Metropolitan District No. 1
66602,6,39.73,-104.6,Prosper Metropolitan District No. 2
66603,6,39.72,-104.59,Prosper Metropolitan District No. 3
66604,6,39.72,-104.61,Prosper Metropolitan District No. 4
66605,6,39.7,-104.63,Prosper Coordinating Metropolitan District
66606,6,39.72,-104.61,Prosper Park & Recreation Financing Metropolitan District
66607,6,39.72,-104.61,Prosper Water & Sanitation Financing Metropolitan District
66608,6,39.7,-104.63,Prosper Regional Water & Sanitation Service Metropolitan District
66613,6,39.83,-105.14,Richards Farm Metropolitan District
66616,6,39.68,-104.63,Cottonwood Creek Metropolitan District No. 1
66617,6,39.68,-104.63,Cottonwood Creek Metropolitan District No. 2
66618,6,39.68,-104.63,Cottonwood Creek Metropolitan District No. 3
66619,6,39.67,-104.65,Cottonwood Creek Metropolitan District No. 4
66620,6,39.67,-104.66,Cottonwood Creek Metropolitan District No. 5
66621,79,38.98,-104.63,Paint Brush Hills Metropolitan District Subdistrict A
66623,6,40.29,-105.08,Heritage Ridge Metropolitan District
66625,6,40.04,-104.99,232 Metropolitan District
66626,6,40.11,-104.92,Hidden Creek Metropolitan District
66627,6,40.52,-104.88,Severance Shores Metropolitan District No. 1
66628,6,40.53,-104.88,Severance Shores Metropolitan District No. 2
66629,6,40.53,-104.88,Severance Shores Metropolitan District No. 3
66630,6,40.53,-104.88,Severance Shores Metropolitan District No. 4
66635,7,37.66,-106.39,D Mountain Park and Recreation District
66640,6,39.67,-104.67,Coal Creek Metropolitan District No. 1
66647,6,39.27,-106.89,Woody Creek Metropolitan District
66648,6,40.51,-104.84,Tailholt Metropolitan District No. 1
66649,6,40.51,-104.85,Tailholt Metropolitan District No. 2
66650,6,40.52,-104.85,Tailholt Metropolitan District No. 3
66652,6,40.55,-104.95,Wildwing Metropolitan District No. 3
66653,6,40.56,-104.95,Wildwing Metropolitan District No. 4
66654,6,40.56,-104.96,Wildwing Metropolitan District No. 5
66655,6,40.4,-104.98,Johnstown Plaza Metropolitan District
66657,6,40.49,-104.98,East Fossil Creek Ranch Metropolitan District No. 2
66658,6,39.48,-104.75,Reata Ridge Village Metropolitan District No. 1
66660,6,39.78,-105,West Globeville Metropolitan District No. 1
66661,6,39.78,-105,West Globeville Metropolitan District No. 2
66662,6,40.11,-104.62,Shaklee Centre Metropolitan District No. 1
66663,6,40.1,-104.61,Shaklee Centre Metropolitan District No. 2
66664,6,40.1,-104.61,Shaklee Centre Metropolitan District No. 3
66665,6,40.1,-104.61,Shaklee Centre Metropolitan District No. 4
66666,6,40.1,-104.61,Shaklee Centre Metropolitan District No. 5
66667,6,40.1,-104.61,Shaklee Centre Metropolitan District No. 6
66668,6,38.54,-106.91,Gunnison Rising Metropolitan District No. 1
66669,6,38.54,-106.9,Gunnison Rising Metropolitan District No. 2
66670,6,38.55,-106.91,Gunnison Rising Metropolitan District No. 3
66671,6,38.54,-106.9,Gunnison Rising Metropolitan District No. 4
66672,6,38.56,-106.91,Gunnison Rising Metropolitan District No. 5
66673,6,38.56,-106.91,Gunnison Rising Metropolitan District No. 6
66674,6,38.56,-106.91,Gunnison Rising Metropolitan District No. 7
66675,6,37.23,-107.83,Three Springs Metropolitan District No. 4
66676,6,39.95,-104.94,Fallbrook Villas Metropolitan District
66677,6,39.97,-104.95,Eastcreek Farm Metropolitan District
66678,6,39.92,-104.91,Aspen Reserve Metropolitan District
66679,6,40.12,-104.81,North Land Industrial Metropolitan District No. 1
66680,6,40.11,-104.8,North Land Industrial Metropolitan District No. 2
66681,6,39.48,-104.78,Anthology West Metropolitan District No. 4
66682,6,39.49,-104.78,Anthology West Metropolitan District No. 5
66683,6,39.49,-104.78,Anthology West Metropolitan District No. 6
66684,6,40.11,-104.93,Village East Community Metropolitan District
66685,6,40.04,-105.07,Brennan Metropolitan District
66686,6,39.46,-104.79,Trails at Crowfoot Metropolitan District No. 1
66687,6,39.46,-104.79,Trails at Crowfoot Metropolitan District No. 2
66688,6,39.46,-104.78,Trails at Crowfoot Metropolitan District No. 3
66689,6,39.47,-104.79,Hess Ranch Metropolitan District No. 4
66690,6,39.47,-104.81,Hess Ranch Metropolitan District No. 5
66691,6,39.48,-104.82,Hess Ranch Metropolitan District No. 6
66692,6,39.47,-104.82,Hess Ranch Metropolitan District No. 7
66693,6,39.47,-104.82,Hess Ranch Metropolitan District No. 8
66694,6,39.97,-104.84,Platte River Ranch South Metropolitan District
66696,6,39.7,-104.87,Highline Crossing Metropolitan District
66698,6,40.33,-105.09,Hammond Farm Metropolitan District No. 1
66699,6,40.33,-105.1,Hammond Farm Metropolitan District No. 2
66700,6,40.33,-105.09,Hammond Farm Metropolitan District No. 3
66701,6,40.33,-105.1,Hammond Farm Metropolitan District No. 4
66702,6,39.68,-106.11,South Maryland Creek Ranch Metropolitan District
66703,6,40.43,-105.12,Lee Farm Metropolitan District No. 1
66704,6,40.43,-105.12,Lee Farm Metropolitan District No. 2
66705,6,40.43,-105.13,Lee Farm Metropolitan District No. 3
66706,6,40.43,-105.13,Lee Farm Metropolitan District No. 4
66709,6,39.55,-104.82,Belford South Metropolitan District
66710,6,39.45,-104.78,Cielo Metropolitan District
66711,6,40.02,-104.99,Palisade Park North Metropolitan District No. 2
66713,6,39.75,-104.43,Bennett Crossing Metropolitan District No. 1
66714,6,39.74,-104.43,Bennett Crossing Metropolitan District No. 2
66716,6,39.97,-104.96,York Street Metropolitan District
66718,6,38.84,-104.7,Meadowbrook Crossing Metropolitan District
66719,6,40.1,-104.93,Maple Ridge Metropolitan District
66720,6,40,-104.74,Silver Peaks East Metropolitan District
66721,6,39.53,-104.76,Villas Metropolitan District
66724,6,39.79,-104.78,First Creek Village Metropolitan District
66725,6,39.67,-104.84,Gardens at East Iliff Metropolitan District
66726,6,39.66,-104.85,Point Metropolitan District
66727,45,37.74,-108.92,Dove Creek Ambulance District
66728,6,39.73,-104.94,9th Avenue Metropolitan District No. 1
66729,6,39.73,-104.94,9th Avenue Metropolitan District No. 2
66730,6,39.73,-104.94,9th Avenue Metropolitan District No. 3
66731,6,39.63,-105.13,Belleview Village Metropolitan District
66732,6,39.66,-105.18,RRC Metropolitan District No. 1
66733,6,39.66,-105.17,RRC Metropolitan District No. 2
66734,6,39.66,-105.17,RRC Metropolitan District No. 3
66735,6,39.73,-105.06,Sheridan Station West Metropolitan District
66738,8,38.58,-105.47,Tallahassee Fire Protection District
66739,6,38.92,-104.68,Mountain Valley Metropolitan District
66741,6,40.06,-105.06,Lost Creek Farms Metropolitan District
66742,6,39.38,-104.88,Hillside at Castle Rock Metropolitan District
66743,6,39.78,-104.8,Denver Connection West Metropolitan District
66744,6,38.79,-104.73,Silver Hawk Metropolitan District
66748,6,40.52,-105,Harmony I-25 Metropolitan District No. 1
66749,6,40.52,-105,Harmony I-25 Metropolitan District No. 2
66750,6,40.51,-105,Harmony I-25 Metropolitan District No. 3
66752,6,38.88,-104.68,Sands Metropolitan District No. 1
66753,6,38.87,-104.68,Sands Metropolitan District No. 2
66754,6,38.87,-104.68,Sands Metropolitan District No. 3
66755,6,38.87,-104.68,Sands Metropolitan District No. 4
66756,6,39.53,-105.06,Mirabelle Metropolitan District No. 2
66757,6,39.52,-105.05,Mirabelle Metropolitan District No. 3
66758,6,39.52,-105.05,Mirabelle Metropolitan District No. 4
66760,6,39.71,-104.79,Bristol Metropolitan District
66761,6,40.01,-105.11,Weems Neighborhood Metropolitan District
66762,6,40.5,-106.85,Sunlight Metropolitan District
66764,6,39.67,-104.99,Iron Works Village Metropolitan District
66765,6,38.74,-104.65,Peaceful Ridge Metropolitan District
66767,6,39.55,-104.81,Chambers Highpoint Metropolitan District No. 1
66768,6,39.55,-104.81,Chambers Highpoint Metropolitan District No. 2
66770,6,39.82,-105.02,Pomponio Terrace Metropolitan District
66774,6,40.03,-105.06,Four Corners Metropolitan District
66775,6,38.91,-104.86,Tuscan Foothills Village Metropolitan District
66776,6,39.56,-104.88,Yard Metropolitan District
66777,6,39.45,-104.71,Timbers Metropolitan District
66779,6,39.78,-104.97,Midtown Metropolitan District
66781,79,37.21,-107.71,Sundance/Farraday Subdistrict No. 1 of the La Plata Archuleta Water District
66782,8,38.43,-102.74,Kiowa County Fire Protection District
66786,6,40,-105,Highlands Metropolitan District No. 3
66790,6,40.43,-104.79,City Center West Residential Metropolitan District No. 2
66791,6,39.94,-104.9,Lee's Farm Metropolitan District
66794,6,39.73,-105.12,Indy Oak TOD Metropolitan District
66795,6,40.48,-104.87,Severance South Metropolitan District No. 1
66796,6,40.48,-104.86,Severance South Metropolitan District No. 2
66797,6,40.49,-104.87,Severance South Metropolitan District No. 3
66798,6,40.49,-104.86,Severance South Metropolitan District No. 4
66799,6,40.51,-104.86,Hunters Overlook Metropolitan District No. 1
66800,6,40.51,-104.86,Hunters Overlook Metropolitan District No. 2
66801,6,40.51,-104.87,Hunters Overlook Metropolitan District No. 3
66802,6,40.51,-104.87,Hunters Overlook Metropolitan District No. 4
66803,6,40.52,-104.87,Hunters Overlook Metropolitan District No. 5
66804,6,40.52,-104.88,Hunters Overlook Metropolitan District No. 6
66805,6,40.52,-104.87,Hunters Overlook Metropolitan District No. 7
66806,6,40.51,-104.87,Hunters Overlook Metropolitan District No. 8
66807,6,40.51,-104.81,Golden Eagle Acres Metropolitan District No. 1
66808,6,40.52,-104.82,Golden Eagle Acres Metropolitan District No. 2
66809,6,40.52,-104.81,Golden Eagle Acres Metropolitan District No. 3
66810,6,40.59,-104.74,Conestoga Metropolitan District No. 1
66811,6,40.59,-104.74,Conestoga Metropolitan District No. 2
66812,6,40.59,-104.74,Conestoga Metropolitan District No. 3
66813,6,40.58,-104.74,Conestoga Metropolitan District No. 4
66814,6,40.58,-104.74,Conestoga Metropolitan District No. 5
66815,6,40.2,-104.97,Douthit Metropolitan District
66816,6,40.07,-104.79,Mountain Sky Metropolitan District
66817,6,40.1,-104.96,Gateway to Frederick Metropolitan District No. 1
66818,6,40.1,-104.97,Gateway to Frederick Metropolitan District No. 2
66819,6,40.1,-104.96,Gateway to Frederick Metropolitan District No. 3
66820,6,40.1,-104.96,Gateway to Frederick Metropolitan District No. 4
66821,6,40.1,-104.96,Gateway to Frederick Metropolitan District No. 5
66822,6,40.1,-104.96,Gateway to Frederick Metropolitan District No. 6
66823,6,40.17,-105.03,Whispering Waters Metropolitan District No. 3
66824,6,40.17,-105.03,Whispering Waters Metropolitan District No. 4
66825,6,40.17,-105.03,Whispering Waters Metropolitan District No. 5
66826,6,40.17,-105.03,Whispering Waters Metropolitan District No. 6
66827,6,39.48,-104.76,Reata Ridge Village Metropolitan District No. 2
66830,9,39.11,-105.84,South Park Health Service District
66831,6,39.74,-104.82,Colfax Sable Metropolitan District
66832,6,39.71,-104.82,Parkside at City Centre Metropolitan District
66833,6,39.72,-104.87,3rd and Havana Metropolitan District
66834,6,39.93,-105.1,800 Hoyt Metropolitan District
66835,6,39.9,-105.07,Interpark Metropolitan District
66836,6,40.01,-104.98,Palisade Park North Metropolitan District No. 3
66837,6,39.67,-104.71,Murphy Creek Metropolitan District No. 5
66838,6,39.61,-104.71,Pronghorn Valley Metropolitan District
66841,6,38.84,-104.7,Peterson Gateway Metropolitan District
66842,6,39.62,-104.94,Harrison Oaks Metropolitan District
66843,6,39.81,-104.73,Hilltop at DIA Metropolitan District No. 1
66844,6,39.81,-104.73,Hilltop at DIA Metropolitan District No. 2
66845,6,39.81,-104.73,Hilltop at DIA Metropolitan District No. 3
66847,6,40.47,-104.98,Windsor Highlands Metropolitan District No. 7
66848,6,40.46,-104.98,Windsor Highlands Metropolitan District No. 8
66849,6,40.46,-104.99,Windsor Highlands Metropolitan District No. 9
66850,6,40.46,-104.98,Windsor Highlands Metropolitan District No. 10
66851,6,40.46,-104.97,Windsor Highlands Metropolitan District No. 11
66853,6,39.44,-104.67,Hilltop Metropolitan District
66854,6,40.48,-106.83,RiverView Metropolitan District
66856,31,39.63,-106.03,Summit Fire & Emergency Medical Services Authority
66857,47,39.32,-106.88,Roaring Fork Fire Rescue Authority
66863,64,39.77,-104.69,Aerotropolis Regional Transportation Authority
66864,6,38.83,-104.83,Park Union Metropolitan District No. 1
66865,6,38.83,-104.83,Park Union Metropolitan District No. 2
66866,6,40.58,-105,Mulberry Frontage Metropolitan District
66867,11,39.7,-105.34,Hidden Valley Water District
66868,6,39.75,-104.45,Penrith Park Metropolitan District
66870,6,39.44,-104.64,Independence Metropolitan District No. 1
66871,6,39.44,-104.65,Independence Metropolitan District No. 2
66872,6,39.43,-104.65,Independence Metropolitan District No. 3
66873,6,39.43,-104.65,Independence Metropolitan District No. 4
66874,6,39.44,-104.64,Independence Overlay Metropolitan District
66875,12,39.44,-104.65,Independence Water & Sanitation District
66876,6,39.59,-105.04,Wild Plum Metropolitan District
66877,79,39.64,-106.3,Bighorn Terrace Sanitation Subdistrict of the Eagle River Water and Sanitation District
66881,6,39.77,-104.77,TBC Metropolitan District
66882,6,39.93,-104.9,Riverdale Ranch Metropolitan District
66883,79,39.89,-104.78,North Range Metropolitan District No. 1 Subdistrict 2
